ISO3 Code,Area,Area Code,Year,Production,Domestic supply quantity,Import Quantity,Export Quantity,Stock Variation,Source
SWE,Sweden,210,2010,2143.0,1990.0,427.0,589.0,-10.0,FBS
SWE,Sweden,210,2011,2253.0,2147.0,510.0,629.0,-13.0,FBS
SWZ,Eswatini,209,2006,0.0,56.0,38.0,2.0,-20.0,FBS
SWZ,Eswatini,209,2007,0.0,61.0,66.0,0.0,5.0,FBS
SWZ,Eswatini,209,2008,0.0,59.0,67.0,0.0,8.0,FBS
SWZ,Eswatini,209,2009,0.0,58.0,44.0,0.0,-13.0,FBS
SWZ,Eswatini,209,2010,0.0,60.0,60.0,0.0,0.0,FBS
SWZ,Eswatini,209,2011,1.0,61.0,59.0,0.0,-1.0,FBS
SYC,Seychelles,196,2006,0.0,6.768,6.778,0.01,0.0,QCL+TCL
SYC,Seychelles,196,2007,0.0,7.435,7.456,0.021,0.0,QCL+TCL
SYC,Seychelles,196,2008,0.0,7.22,7.244,0.025,0.0,QCL+TCL
SYC,Seychelles,196,2009,0.0,6.235,6.25,0.015,0.0,QCL+TCL
SYC,Seychelles,196,2010,0.0,7.389,7.403,0.013,0.0,QCL+TCL
SYC,Seychelles,196,2011,0.0,6.179,6.193,0.013,0.0,QCL+TCL
SYR,Syrian Arab Republic,212,2006,4932.0,3639.437,200.511,1493.074,0.0,QCL+TCL
SYR,Syrian Arab Republic,212,2007,4041.1,3027.647,84.953,1098.406,0.0,QCL+TCL
SYR,Syrian Arab Republic,212,2008,2139.3,2080.823,333.156,391.633,0.0,QCL+TCL
SYR,Syrian Arab Republic,212,2009,3701.784,5300.897,1712.458,113.345,0.0,QCL+TCL
SYR,Syrian Arab Republic,212,2010,3083.1,4101.871,1127.394,108.623,0.0,QCL+TCL
SYR,Syrian Arab Republic,212,2011,3858.331,4535.345,686.437,9.423,0.0,QCL+TCL
TCD,Chad,39,2006,2.0,81.0,89.0,0.0,10.0,FBS
TCD,Chad,39,2007,8.0,104.0,95.0,0.0,0.0,FBS
TCD,Chad,39,2008,8.0,107.0,99.0,0.0,0.0,FBS
TCD,Chad,39,2009,11.0,123.0,113.0,0.0,0.0,FBS
TCD,Chad,39,2010,10.0,126.0,117.0,0.0,0.0,FBS
TCD,Chad,39,2011,2.0,116.0,105.0,0.0,-10.0,FBS
TGO,Togo,217,2006,0.0,69.0,103.0,27.0,7.0,FBS
TGO,Togo,217,2007,0.0,71.0,82.0,15.0,-4.0,FBS
TGO,Togo,217,2008,0.0,77.0,59.0,27.0,-45.0,FBS
TGO,Togo,217,2009,0.0,84.0,95.0,31.0,-20.0,FBS
TGO,Togo,217,2010,0.0,78.0,66.0,24.0,-36.0,FBS
TGO,Togo,217,2011,0.0,83.0,87.0,4.0,0.0,FBS
THA,Thailand,216,2006,1.0,1060.0,1225.0,166.0,0.0,FBS
THA,Thailand,216,2007,1.0,975.0,1160.0,186.0,0.0,FBS
THA,Thailand,216,2008,1.0,770.0,951.0,182.0,0.0,FBS
THA,Thailand,216,2009,1.0,941.0,1319.0,180.0,200.0,FBS
THA,Thailand,216,2010,1.0,1355.0,2013.0,209.0,450.0,FBS
THA,Thailand,216,2011,1.0,1688.0,1806.0,219.0,-100.0,FBS
TJK,Tajikistan,208,2006,640.0,1446.0,805.0,0.0,0.0,FBS
TJK,Tajikistan,208,2007,649.0,1596.0,948.0,0.0,1.0,FBS
TJK,Tajikistan,208,2008,659.0,1644.0,984.0,0.0,-1.0,FBS
TJK,Tajikistan,208,2009,1089.0,1822.0,938.0,3.0,201.0,FBS
TJK,Tajikistan,208,2010,1033.0,1972.0,940.0,1.0,0.0,FBS
TJK,Tajikistan,208,2011,727.0,1845.0,963.0,1.0,-156.0,FBS
TKM,Turkmenistan,213,2006,3260.0,3292.0,32.0,0.0,0.0,FBS
TKM,Turkmenistan,213,2007,2700.0,2873.0,173.0,0.0,0.0,FBS
TKM,Turkmenistan,213,2008,2500.0,2967.0,467.0,0.0,0.0,FBS
TKM,Turkmenistan,213,2009,2200.0,2371.0,186.0,0.0,15.0,FBS
TKM,Turkmenistan,213,2010,1900.0,2303.0,387.0,0.0,-15.0,FBS
TKM,Turkmenistan,213,2011,1300.0,1893.0,593.0,0.0,0.0,FBS
TLS,Timor-Leste,176,2006,0.0,8.0,8.0,0.0,0.0,FBS
TLS,Timor-Leste,176,2007,0.0,6.0,6.0,0.0,0.0,FBS
TLS,Timor-Leste,176,2008,0.0,17.0,17.0,0.0,0.0,FBS
TLS,Timor-Leste,176,2009,0.0,13.0,13.0,0.0,0.0,FBS
TLS,Timor-Leste,176,2010,0.0,14.0,14.0,0.0,0.0,FBS
TLS,Timor-Leste,176,2011,0.0,12.0,12.0,0.0,0.0,FBS
TON,Tonga,219,2006,0.0,6.587,6.587,0.0,0.0,QCL+TCL
TON,Tonga,219,2007,0.0,6.962,6.962,0.0,0.0,QCL+TCL
TON,Tonga,219,2008,0.0,6.34,6.34,0.0,0.0,QCL+TCL
TON,Tonga,219,2009,0.0,5.9,5.9,0.0,0.0,QCL+TCL
TON,Tonga,219,2010,0.0,7.438,7.438,0.0,0.0,QCL+TCL
TON,Tonga,219,2011,0.0,1.471,1.471,0.0,0.0,QCL+TCL
TTO,Trinidad and Tobago,220,2006,0.0,117.0,117.0,33.0,-33.0,FBS
TTO,Trinidad and Tobago,220,2007,0.0,119.0,159.0,49.0,-10.0,FBS
TTO,Trinidad and Tobago,220,2008,0.0,120.0,140.0,18.0,2.0,FBS
TTO,Trinidad and Tobago,220,2009,0.0,120.0,139.0,24.0,-6.0,FBS
TTO,Trinidad and Tobago,220,2010,0.0,122.0,158.0,23.0,13.0,FBS
TTO,Trinidad and Tobago,220,2011,0.0,124.0,137.0,13.0,0.0,FBS
TUN,Tunisia,222,2006,1251.0,2353.0,1267.0,68.0,98.0,FBS
TUN,Tunisia,222,2007,1443.0,2481.0,1700.0,121.0,541.0,FBS
TUN,Tunisia,222,2008,919.0,2421.0,1780.0,123.0,155.0,FBS
TUN,Tunisia,222,2009,1654.0,2565.0,1240.0,141.0,188.0,FBS
TUN,Tunisia,222,2010,822.0,2581.0,1920.0,155.0,6.0,FBS
TUN,Tunisia,222,2011,1606.0,2663.0,1645.0,287.0,300.0,FBS
TUR,T�rkiye,223,2006,20010.0,18348.0,255.0,2751.0,-833.0,FBS
TUR,T�rkiye,223,2007,17234.0,17533.0,2165.0,2081.0,-215.0,FBS
TUR,T�rkiye,223,2008,17782.0,17770.0,3730.0,2052.0,1689.0,FBS
TUR,T�rkiye,223,2009,20600.0,18250.0,3420.0,3161.0,2608.0,FBS
TUR,T�rkiye,223,2010,19674.0,17735.0,2582.0,4241.0,280.0,FBS
TUR,T�rkiye,223,2011,21800.0,17919.0,4785.0,3450.0,5216.0,FBS
TUV,Tuvalu,227,2006,0.0,0.346,0.346,0.0,0.0,QCL+TCL
TUV,Tuvalu,227,2007,0.0,0.491,0.491,0.0,0.0,QCL+TCL
TUV,Tuvalu,227,2008,0.0,0.451,0.451,0.0,0.0,QCL+TCL
TUV,Tuvalu,227,2009,0.0,0.531,0.531,0.0,0.0,QCL+TCL
TUV,Tuvalu,227,2010,0.0,0.527,0.527,0.0,0.0,QCL+TCL
TUV,Tuvalu,227,2011,0.0,0.122,0.122,0.0,0.0,QCL+TCL
TWN,"China, Taiwan Province of",214,2006,0.0,1154.0,1067.0,27.0,-114.0,FBS
TWN,"China, Taiwan Province of",214,2007,0.0,1207.0,1435.0,37.0,191.0,FBS
TWN,"China, Taiwan Province of",214,2008,0.0,1083.0,1101.0,40.0,-22.0,FBS
TWN,"China, Taiwan Province of",214,2009,0.0,1159.0,1305.0,34.0,113.0,FBS
TWN,"China, Taiwan Province of",214,2010,5.0,1155.0,1214.0,46.0,18.0,FBS
TWN,"China, Taiwan Province of",214,2011,4.0,1125.0,1442.0,53.0,268.0,FBS
TZA,United Republic of Tanzania,215,2006,110.0,608.0,657.0,54.0,105.0,FBS
TZA,United Republic of Tanzania,215,2007,83.0,646.0,822.0,209.0,50.0,FBS
TZA,United Republic of Tanzania,215,2008,43.0,564.0,468.0,102.0,-155.0,FBS
TZA,United Republic of Tanzania,215,2009,82.0,790.0,897.0,40.0,150.0,FBS
TZA,United Republic of Tanzania,215,2010,62.0,700.0,1138.0,151.0,350.0,FBS
TZA,United Republic of Tanzania,215,2011,113.0,744.0,1134.0,103.0,400.0,FBS
UGA,Uganda,226,2006,18.0,401.0,400.0,17.0,0.0,FBS
UGA,Uganda,226,2007,19.0,329.0,344.0,34.0,0.0,FBS
UGA,Uganda,226,2008,19.0,281.0,284.0,23.0,0.0,FBS
UGA,Uganda,226,2009,20.0,399.0,426.0,46.0,0.0,FBS
UGA,Uganda,226,2010,20.0,362.0,388.0,46.0,0.0,FBS
UGA,Uganda,226,2011,23.0,395.0,437.0,65.0,0.0,FBS
UKR,Ukraine,230,2006,13947.0,11572.0,40.0,4816.0,-2400.0,FBS
UKR,Ukraine,230,2007,13938.0,11776.0,86.0,1348.0,900.0,FBS
UKR,Ukraine,230,2008,25885.0,14964.0,65.0,8066.0,2920.0,FBS
UKR,Ukraine,230,2009,20886.0,10067.0,30.0,13309.0,-2460.0,FBS
UKR,Ukraine,230,2010,16851.0,11422.0,44.0,4573.0,900.0,FBS
UKR,Ukraine,230,2011,22324.0,13188.0,76.0,4532.0,4680.0,FBS
URY,Uruguay,234,2006,611.0,445.0,22.0,137.0,51.0,FBS
URY,Uruguay,234,2007,697.0,485.0,70.0,147.0,136.0,FBS
URY,Uruguay,234,2008,1357.0,575.0,85.0,496.0,371.0,FBS
URY,Uruguay,234,2009,1844.0,611.0,54.0,1138.0,150.0,FBS
URY,Uruguay,234,2010,1301.0,546.0,58.0,1433.0,-620.0,FBS
URY,Uruguay,234,2011,2016.0,612.0,52.0,1123.0,333.0,FBS
USA,United States of America,231,2006,49216.0,30666.0,3809.0,27702.0,-5344.0,FBS
USA,United States of America,231,2007,55820.0,28612.0,4137.0,37133.0,-5788.0,FBS
USA,United States of America,231,2008,68016.0,33685.0,4255.0,31501.0,7085.0,FBS
USA,United States of America,231,2009,60366.0,31848.0,4313.0,23303.0,9527.0,FBS
USA,United States of America,231,2010,60062.0,30766.0,4335.0,29089.0,4542.0,FBS
USA,United States of America,231,2011,54419.0,31878.0,3945.0,34369.0,-7883.0,FBS
UZB,Uzbekistan,235,2006,6099.0,6790.0,704.0,13.0,0.0,FBS
UZB,Uzbekistan,235,2007,6197.0,7293.0,1109.0,14.0,0.0,FBS
UZB,Uzbekistan,235,2008,6147.0,7339.0,1205.0,13.0,0.0,FBS
UZB,Uzbekistan,235,2009,6638.0,7971.0,1407.0,74.0,0.0,FBS
UZB,Uzbekistan,235,2010,6730.0,8153.0,1559.0,137.0,0.0,FBS
UZB,Uzbekistan,235,2011,6527.0,8374.0,1984.0,137.0,0.0,FBS
VCT,Saint Vincent and the Grenadines,191,2006,0.0,9.0,19.0,15.0,-4.0,FBS
VCT,Saint Vincent and the Grenadines,191,2007,0.0,9.0,26.0,16.0,1.0,FBS
VCT,Saint Vincent and the Grenadines,191,2008,0.0,9.0,35.0,14.0,12.0,FBS
VCT,Saint Vincent and the Grenadines,191,2009,0.0,10.0,24.0,15.0,-1.0,FBS
VCT,Saint Vincent and the Grenadines,191,2010,0.0,11.0,23.0,17.0,-5.0,FBS
VCT,Saint Vincent and the Grenadines,191,2011,0.0,12.0,19.0,13.0,-6.0,FBS
VEN,Venezuela (Bolivarian Republic of),236,2006,0.0,1172.0,1193.0,23.0,-1.0,FBS
VEN,Venezuela (Bolivarian Republic of),236,2007,0.0,1447.0,1508.0,14.0,47.0,FBS
VEN,Venezuela (Bolivarian Republic of),236,2008,0.0,1519.0,1632.0,3.0,110.0,FBS
VEN,Venezuela (Bolivarian Republic of),236,2009,0.0,1530.0,1444.0,0.0,-86.0,FBS
VEN,Venezuela (Bolivarian Republic of),236,2010,0.0,1584.0,1539.0,0.0,-45.0,FBS
VEN,Venezuela (Bolivarian Republic of),236,2011,0.0,1660.0,1659.0,0.0,-1.0,FBS
VNM,Viet Nam,237,2006,0.0,1193.0,1291.0,56.0,42.0,FBS
VNM,Viet Nam,237,2007,0.0,1198.0,1343.0,44.0,100.0,FBS
VNM,Viet Nam,237,2008,0.0,1166.0,812.0,46.0,-400.0,FBS
VNM,Viet Nam,237,2009,0.0,1584.0,1435.0,51.0,-200.0,FBS
VNM,Viet Nam,237,2010,0.0,1827.0,2296.0,53.0,416.0,FBS
VNM,Viet Nam,237,2011,0.0,2120.0,2487.0,67.0,300.0,FBS
VUT,Vanuatu,155,2006,0.0,9.0,10.0,0.0,1.0,FBS
VUT,Vanuatu,155,2007,0.0,9.0,9.0,0.0,1.0,FBS
VUT,Vanuatu,155,2008,0.0,10.0,9.0,0.0,-1.0,FBS
VUT,Vanuatu,155,2009,0.0,11.0,10.0,0.0,-1.0,FBS
VUT,Vanuatu,155,2010,0.0,11.0,12.0,0.0,0.0,FBS
VUT,Vanuatu,155,2011,0.0,12.0,12.0,0.0,0.0,FBS
WSM,Samoa,244,2006,0.0,11.0,11.0,0.0,-1.0,FBS
WSM,Samoa,244,2007,0.0,12.0,13.0,0.0,1.0,FBS
WSM,Samoa,244,2008,0.0,12.0,11.0,0.0,-1.0,FBS
WSM,Samoa,244,2009,0.0,12.0,12.0,0.0,0.0,FBS
WSM,Samoa,244,2010,0.0,12.0,13.0,0.0,1.0,FBS
WSM,Samoa,244,2011,0.0,12.0,12.0,0.0,-1.0,FBS
YEM,Yemen,249,2006,149.0,2260.0,2576.0,65.0,400.0,FBS
YEM,Yemen,249,2007,219.0,2350.0,2458.0,16.0,310.0,FBS
YEM,Yemen,249,2008,170.0,2396.0,2224.0,89.0,-90.0,FBS
YEM,Yemen,249,2009,222.0,2567.0,2911.0,116.0,450.0,FBS
YEM,Yemen,249,2010,265.0,2681.0,2843.0,8.0,420.0,FBS
YEM,Yemen,249,2011,232.0,2855.0,2807.0,116.0,69.0,FBS
ZAF,South Africa,202,2006,2105.0,3073.0,1022.0,55.0,0.0,FBS
ZAF,South Africa,202,2007,1905.0,3121.0,1153.0,88.0,-150.0,FBS
ZAF,South Africa,202,2008,2130.0,3154.0,1472.0,197.0,250.0,FBS
ZAF,South Africa,202,2009,1958.0,3148.0,1351.0,162.0,0.0,FBS
ZAF,South Africa,202,2010,1430.0,3140.0,1302.0,142.0,-550.0,FBS
ZAF,South Africa,202,2011,2005.0,3271.0,1909.0,143.0,500.0,FBS
ZMB,Zambia,251,2006,94.0,174.0,105.0,29.0,-4.0,FBS
ZMB,Zambia,251,2007,116.0,170.0,41.0,33.0,-47.0,FBS
ZMB,Zambia,251,2008,113.0,165.0,37.0,43.0,-58.0,FBS
ZMB,Zambia,251,2009,195.0,170.0,23.0,52.0,-3.0,FBS
ZMB,Zambia,251,2010,172.0,113.0,6.0,70.0,-5.0,FBS
ZMB,Zambia,251,2011,237.0,177.0,25.0,67.0,18.0,FBS
ZWE,Zimbabwe,181,2006,242.0,344.0,150.0,2.0,45.0,FBS
ZWE,Zimbabwe,181,2007,149.0,374.0,195.0,3.0,-33.0,FBS
ZWE,Zimbabwe,181,2008,31.0,383.0,151.0,2.0,-203.0,FBS
ZWE,Zimbabwe,181,2009,12.0,420.0,456.0,1.0,47.0,FBS
ZWE,Zimbabwe,181,2010,18.0,393.0,528.0,1.0,153.0,FBS
ZWE,Zimbabwe,181,2011,23.0,406.0,548.0,1.0,163.0,FBS
