area_code,area,year,unit,domestic_supply,exports,feed,food,imports,losses,production,seed,stock_variation
5801,Least Developed Countries,2009,1000 t,24828.0,393.0,223.0,20638.0,16792.0,1727.0,11827.0,598.0,-3398.0
5801,Least Developed Countries,2010,1000 t,25101.0,432.0,223.0,20707.0,16877.0,1667.0,11131.0,611.0,-2475.0
5801,Least Developed Countries,2011,1000 t,25833.0,501.0,316.0,21442.0,17288.0,1493.0,10281.0,614.0,-1234.0
5802,Land Locked Developing Countries,2006,1000 t,35816.0,6198.0,7123.0,21653.0,7314.0,2232.0,35346.0,3458.0,-646.0
5802,Land Locked Developing Countries,2007,1000 t,37771.0,8566.0,7704.0,22107.0,8944.0,2490.0,38787.0,3597.0,-1394.0
5802,Land Locked Developing Countries,2008,1000 t,37351.0,8101.0,7261.0,22713.0,10392.0,2158.0,34026.0,3246.0,1034.0
5802,Land Locked Developing Countries,2009,1000 t,41474.0,7631.0,8444.0,23672.0,11264.0,2757.0,42822.0,3936.0,-4981.0
5802,Land Locked Developing Countries,2010,1000 t,40329.0,9666.0,7176.0,23667.0,11031.0,2213.0,33844.0,3888.0,5120.0
5802,Land Locked Developing Countries,2011,1000 t,42465.0,6492.0,8775.0,23785.0,12367.0,2720.0,45570.0,3867.0,-8980.0
5803,Small Island Developing States,2006,1000 t,2412.0,152.0,325.0,1929.0,2590.0,81.0,0.0,0.0,-26.0
5803,Small Island Developing States,2007,1000 t,2442.0,168.0,391.0,1892.0,2615.0,82.0,0.0,0.0,-5.0
5803,Small Island Developing States,2008,1000 t,2537.0,124.0,383.0,1979.0,2671.0,88.0,0.0,0.0,-10.0
5803,Small Island Developing States,2009,1000 t,2462.0,149.0,433.0,1854.0,2632.0,87.0,0.0,0.0,-20.0
5803,Small Island Developing States,2010,1000 t,2690.0,166.0,526.0,1977.0,2790.0,98.0,0.0,0.0,66.0
5803,Small Island Developing States,2011,1000 t,2555.0,135.0,450.0,1921.0,2647.0,96.0,0.0,0.0,44.0
5815,Low Income Food Deficit Countries,2006,1000 t,131846.0,1055.0,4611.0,114631.0,26499.0,5953.0,107776.0,4837.0,-1374.0
5815,Low Income Food Deficit Countries,2007,1000 t,135753.0,1672.0,5520.0,116804.0,22757.0,6305.0,117771.0,4963.0,-3103.0
5815,Low Income Food Deficit Countries,2008,1000 t,139512.0,944.0,5293.0,120185.0,21110.0,6913.0,115981.0,4803.0,3365.0
5815,Low Income Food Deficit Countries,2009,1000 t,144554.0,884.0,6453.0,122009.0,28936.0,7645.0,125422.0,5068.0,-8920.0
5815,Low Income Food Deficit Countries,2010,1000 t,148576.0,874.0,6628.0,125838.0,26435.0,7584.0,124262.0,5082.0,-1248.0
5815,Low Income Food Deficit Countries,2011,1000 t,149938.0,5119.0,6978.0,126352.0,27749.0,7722.0,130593.0,5280.0,-3284.0
5817,Net Food Importing Developing Countries,2006,1000 t,76812.0,1663.0,5334.0,62732.0,33415.0,4786.0,46775.0,2343.0,-1715.0
5817,Net Food Importing Developing Countries,2007,1000 t,77500.0,2381.0,5320.0,62791.0,35777.0,4973.0,45025.0,2481.0,-922.0
5817,Net Food Importing Developing Countries,2008,1000 t,79588.0,1504.0,5692.0,64344.0,37372.0,4855.0,42996.0,2380.0,724.0
5817,Net Food Importing Developing Countries,2009,1000 t,85468.0,1499.0,6528.0,67289.0,41793.0,5665.0,53268.0,2547.0,-8094.0
5817,Net Food Importing Developing Countries,2010,1000 t,86464.0,1764.0,6459.0,68470.0,42669.0,5511.0,48430.0,2555.0,-2872.0
5817,Net Food Importing Developing Countries,2011,1000 t,89542.0,5590.0,7026.0,70303.0,43666.0,5594.0,52482.0,2690.0,-1015.0
59,Egypt,2006,1000 t,16106.0,32.0,3630.0,10430.0,8024.0,1841.0,8274.0,205.0,-160.0
59,Egypt,2007,1000 t,16262.0,25.0,3650.0,10549.0,8251.0,1843.0,7379.0,221.0,657.0
59,Egypt,2008,1000 t,16955.0,28.0,3800.0,10992.0,8335.0,1923.0,7977.0,240.0,671.0
59,Egypt,2009,1000 t,17308.0,111.0,3940.0,11142.0,9130.0,1994.0,8523.0,232.0,-234.0
59,Egypt,2010,1000 t,17646.0,89.0,4023.0,11380.0,10607.0,2011.0,7177.0,231.0,-50.0
59,Egypt,2011,1000 t,18052.0,181.0,4170.0,11585.0,9836.0,2060.0,8407.0,241.0,-10.0
60,El Salvador,2006,1000 t,170.0,117.0,,165.0,285.0,5.0,,,3.0
60,El Salvador,2007,1000 t,173.0,116.0,,168.0,265.0,4.0,,,24.0
60,El Salvador,2008,1000 t,177.0,95.0,,173.0,257.0,4.0,,,15.0
60,El Salvador,2009,1000 t,178.0,94.0,,173.0,274.0,5.0,,,-2.0
60,El Salvador,2010,1000 t,181.0,115.0,,176.0,288.0,5.0,,,8.0
60,El Salvador,2011,1000 t,182.0,138.0,,177.0,319.0,5.0,,,1.0
63,Estonia,2006,1000 t,279.0,60.0,80.0,129.0,94.0,7.0,220.0,27.0,26.0
63,Estonia,2007,1000 t,375.0,73.0,182.0,122.0,102.0,4.0,346.0,33.0,0.0
63,Estonia,2008,1000 t,302.0,157.0,118.0,124.0,116.0,5.0,343.0,28.0,0.0
63,Estonia,2009,1000 t,294.0,141.0,117.0,125.0,92.0,4.0,343.0,30.0,0.0
63,Estonia,2010,1000 t,240.0,176.0,89.0,113.0,88.0,3.0,328.0,32.0,0.0
63,Estonia,2011,1000 t,243.0,133.0,65.0,124.0,102.0,4.0,360.0,24.0,-87.0
66,Fiji,2006,1000 t,82.0,46.0,,74.0,148.0,3.0,,,-20.0
66,Fiji,2007,1000 t,83.0,49.0,,75.0,140.0,4.0,,,-7.0
66,Fiji,2008,1000 t,84.0,45.0,,76.0,125.0,3.0,,,3.0
66,Fiji,2009,1000 t,82.0,47.0,,74.0,107.0,3.0,,,23.0
66,Fiji,2010,1000 t,83.0,53.0,,74.0,85.0,4.0,,,51.0
66,Fiji,2011,1000 t,83.0,47.0,,75.0,108.0,4.0,,,22.0
67,Finland,2006,1000 t,811.0,76.0,297.0,434.0,165.0,0.0,684.0,56.0,38.0
67,Finland,2007,1000 t,786.0,133.0,268.0,427.0,173.0,0.0,797.0,57.0,-50.0
67,Finland,2008,1000 t,790.0,129.0,261.0,437.0,208.0,0.0,788.0,62.0,-77.0
67,Finland,2009,1000 t,826.0,100.0,311.0,417.0,192.0,0.0,887.0,76.0,-153.0
67,Finland,2010,1000 t,851.0,182.0,310.0,438.0,190.0,0.0,724.0,65.0,118.0
67,Finland,2011,1000 t,897.0,240.0,368.0,421.0,182.0,0.0,975.0,66.0,-19.0
68,France,2006,1000 t,21161.0,18717.0,10091.0,6402.0,1673.0,317.0,35364.0,738.0,2842.0
68,France,2007,1000 t,19306.0,16743.0,8483.0,6102.0,1853.0,291.0,32764.0,772.0,1433.0
68,France,2008,1000 t,21860.0,18295.0,10283.0,6677.0,1998.0,342.0,39006.0,747.0,-850.0
68,France,2009,1000 t,20342.0,18733.0,8351.0,6331.0,1860.0,352.0,38332.0,747.0,-1117.0
68,France,2010,1000 t,18845.0,23074.0,6262.0,6986.0,2397.0,355.0,38207.0,730.0,1315.0
68,France,2011,1000 t,20196.0,22130.0,7727.0,6765.0,2063.0,336.0,35994.0,775.0,4269.0
7,Angola,2006,1000 t,598.0,0.0,,571.0,666.0,27.0,4.0,0.0,-71.0
7,Angola,2007,1000 t,620.0,0.0,,605.0,566.0,15.0,4.0,0.0,50.0
7,Angola,2008,1000 t,661.0,0.0,,645.0,635.0,16.0,4.0,0.0,21.0
7,Angola,2009,1000 t,675.0,0.0,,658.0,650.0,17.0,4.0,0.0,21.0
7,Angola,2010,1000 t,711.0,0.0,,693.0,650.0,18.0,4.0,0.0,57.0
7,Angola,2011,1000 t,796.0,0.0,,776.0,813.0,19.0,4.0,0.0,-21.0
70,French Polynesia,2006,1000 t,33.0,0.0,,17.0,33.0,0.0,,,
70,French Polynesia,2007,1000 t,33.0,0.0,,17.0,33.0,0.0,,,
70,French Polynesia,2008,1000 t,36.0,0.0,,17.0,36.0,0.0,,,
70,French Polynesia,2009,1000 t,32.0,0.0,,17.0,32.0,0.0,,,
70,French Polynesia,2010,1000 t,35.0,0.0,,18.0,35.0,0.0,,,
70,French Polynesia,2011,1000 t,34.0,0.0,,19.0,34.0,0.0,,,
72,Djibouti,2006,1000 t,94.0,0.0,,82.0,124.0,6.0,,,-31.0
72,Djibouti,2007,1000 t,89.0,0.0,,82.0,58.0,3.0,,,31.0
72,Djibouti,2008,1000 t,116.0,0.0,,85.0,352.0,14.0,,,-236.0
72,Djibouti,2009,1000 t,138.0,0.0,,90.0,553.0,21.0,,,-414.0
72,Djibouti,2010,1000 t,103.0,0.0,,95.0,165.0,4.0,,,-62.0
72,Djibouti,2011,1000 t,106.0,0.0,,98.0,605.0,4.0,,,-499.0
73,Georgia,2006,1000 t,927.0,39.0,110.0,702.0,976.0,35.0,70.0,17.0,-80.0
73,Georgia,2007,1000 t,947.0,27.0,115.0,688.0,919.0,33.0,75.0,13.0,-20.0
73,Georgia,2008,1000 t,860.0,13.0,70.0,701.0,614.0,27.0,80.0,14.0,179.0
73,Georgia,2009,1000 t,767.0,15.0,10.0,683.0,620.0,12.0,54.0,15.0,108.0
73,Georgia,2010,1000 t,836.0,36.0,68.0,684.0,752.0,14.0,48.0,14.0,72.0
73,Georgia,2011,1000 t,832.0,20.0,64.0,681.0,661.0,13.0,97.0,13.0,95.0
74,Gabon,2006,1000 t,85.0,0.0,,78.0,85.0,8.0,,,0.0
74,Gabon,2007,1000 t,88.0,0.0,,80.0,88.0,8.0,,,0.0
74,Gabon,2008,1000 t,92.0,0.0,,84.0,92.0,8.0,,,0.0
74,Gabon,2009,1000 t,102.0,0.0,,93.0,102.0,9.0,,,0.0
74,Gabon,2010,1000 t,104.0,0.0,,95.0,104.0,9.0,,,0.0
74,Gabon,2011,1000 t,108.0,0.0,,99.0,108.0,9.0,,,0.0
75,Gambia,2006,1000 t,39.0,0.0,,35.0,28.0,1.0,,,11.0
75,Gambia,2007,1000 t,57.0,0.0,,49.0,50.0,1.0,,,7.0
75,Gambia,2008,1000 t,66.0,0.0,,58.0,52.0,1.0,,,14.0
75,Gambia,2009,1000 t,72.0,0.0,,64.0,72.0,1.0,,,0.0
75,Gambia,2010,1000 t,53.0,0.0,,45.0,105.0,2.0,,,-53.0
75,Gambia,2011,1000 t,59.0,1.0,,52.0,71.0,1.0,,,-11.0
79,Germany,2006,1000 t,19714.0,8118.0,10644.0,6796.0,3070.0,547.0,22428.0,560.0,2335.0
79,Germany,2007,1000 t,17748.0,6565.0,8993.0,6886.0,3348.0,512.0,20828.0,558.0,138.0
79,Germany,2008,1000 t,19370.0,9053.0,10669.0,6868.0,3887.0,612.0,25989.0,574.0,-1452.0
79,Germany,2009,1000 t,19718.0,11809.0,10608.0,7137.0,5419.0,654.0,25192.0,551.0,916.0
79,Germany,2010,1000 t,17332.0,11347.0,8189.0,7235.0,5432.0,638.0,24107.0,524.0,-861.0
79,Germany,2011,1000 t,18385.0,8642.0,9242.0,7204.0,5983.0,614.0,22783.0,524.0,-1739.0
8,Antigua and Barbuda,2006,1000 t,6.0,0.0,,5.0,6.0,,,,0.0
8,Antigua and Barbuda,2007,1000 t,6.0,0.0,,5.0,7.0,,,,-1.0
8,Antigua and Barbuda,2008,1000 t,6.0,0.0,,5.0,6.0,,,,0.0
8,Antigua and Barbuda,2009,1000 t,7.0,0.0,,5.0,7.0,,,,0.0
8,Antigua and Barbuda,2010,1000 t,7.0,0.0,,6.0,6.0,,,,1.0
8,Antigua and Barbuda,2011,1000 t,7.0,0.0,,5.0,10.0,,,,-3.0
80,Bosnia and Herzegovina,2006,1000 t,641.0,16.0,229.0,336.0,424.0,57.0,232.0,18.0,0.0
80,Bosnia and Herzegovina,2007,1000 t,723.0,15.0,288.0,354.0,481.0,64.0,257.0,16.0,0.0
80,Bosnia and Herzegovina,2008,1000 t,688.0,18.0,258.0,353.0,466.0,60.0,241.0,17.0,0.0
80,Bosnia and Herzegovina,2009,1000 t,659.0,28.0,239.0,349.0,431.0,57.0,256.0,14.0,0.0
80,Bosnia and Herzegovina,2010,1000 t,567.0,59.0,151.0,351.0,480.0,50.0,145.0,15.0,0.0
80,Bosnia and Herzegovina,2011,1000 t,656.0,21.0,242.0,343.0,467.0,55.0,210.0,15.0,0.0
81,Ghana,2006,1000 t,389.0,2.0,,382.0,394.0,7.0,,,-3.0
81,Ghana,2007,1000 t,438.0,4.0,,430.0,438.0,8.0,,,3.0
81,Ghana,2008,1000 t,424.0,1.0,,417.0,425.0,7.0,,,0.0
81,Ghana,2009,1000 t,393.0,1.0,,385.0,422.0,8.0,,,-28.0
81,Ghana,2010,1000 t,412.0,8.0,,404.0,419.0,7.0,,,0.0
81,Ghana,2011,1000 t,421.0,6.0,,413.0,475.0,8.0,,,-49.0
83,Kiribati,2006,1000 t,6.0,0.0,,5.0,5.0,,,,0.0
83,Kiribati,2007,1000 t,6.0,0.0,,5.0,5.0,,,,0.0
83,Kiribati,2008,1000 t,6.0,0.0,,5.0,5.0,,,,1.0
83,Kiribati,2009,1000 t,7.0,0.0,,6.0,7.0,,,,0.0
83,Kiribati,2010,1000 t,7.0,0.0,,6.0,7.0,,,,0.0
83,Kiribati,2011,1000 t,6.0,0.0,,5.0,6.0,,,,0.0
84,Greece,2006,1000 t,2424.0,495.0,710.0,1338.0,1180.0,58.0,1778.0,170.0,-39.0
84,Greece,2007,1000 t,2321.0,332.0,650.0,1314.0,1270.0,56.0,1629.0,150.0,-246.0
84,Greece,2008,1000 t,2478.0,439.0,780.0,1339.0,989.0,56.0,1939.0,165.0,-12.0
84,Greece,2009,1000 t,2189.0,794.0,550.0,1326.0,1021.0,55.0,1830.0,120.0,133.0
84,Greece,2010,1000 t,2146.0,643.0,500.0,1328.0,964.0,50.0,1663.0,130.0,162.0
84,Greece,2011,1000 t,2145.0,484.0,510.0,1318.0,1058.0,28.0,1858.0,150.0,-286.0
86,Grenada,2006,1000 t,9.0,12.0,2.0,5.0,19.0,1.0,,,1.0
86,Grenada,2007,1000 t,11.0,9.0,4.0,5.0,20.0,1.0,,,1.0
86,Grenada,2008,1000 t,21.0,7.0,6.0,5.0,28.0,2.0,,,-1.0
86,Grenada,2009,1000 t,17.0,0.0,1.0,6.0,19.0,1.0,,,-2.0
86,Grenada,2010,1000 t,18.0,0.0,4.0,6.0,22.0,1.0,,,-4.0
86,Grenada,2011,1000 t,19.0,1.0,5.0,6.0,24.0,1.0,,,-3.0
89,Guatemala,2006,1000 t,451.0,138.0,,447.0,519.0,3.0,2.0,1.0,68.0
89,Guatemala,2007,1000 t,432.0,154.0,,429.0,594.0,3.0,2.0,1.0,-8.0
89,Guatemala,2008,1000 t,467.0,116.0,,463.0,574.0,3.0,2.0,1.0,8.0
89,Guatemala,2009,1000 t,474.0,108.0,,469.0,545.0,3.0,2.0,1.0,36.0
89,Guatemala,2010,1000 t,507.0,124.0,,503.0,628.0,3.0,1.0,1.0,2.0
89,Guatemala,2011,1000 t,519.0,131.0,,515.0,656.0,3.0,1.0,1.0,-7.0
9,Argentina,2006,1000 t,4934.0,9989.0,0.0,3807.0,9.0,514.0,14663.0,601.0,250.0
9,Argentina,2007,1000 t,4941.0,10746.0,0.0,3860.0,8.0,591.0,16487.0,481.0,-809.0
9,Argentina,2008,1000 t,4857.0,9993.0,0.0,3921.0,8.0,567.0,8508.0,362.0,6334.0
9,Argentina,2009,1000 t,4928.0,6285.0,0.0,3968.0,10.0,493.0,9123.0,459.0,2079.0
9,Argentina,2010,1000 t,5119.0,5110.0,0.0,4018.0,8.0,599.0,16068.0,463.0,-5847.0
9,Argentina,2011,1000 t,4715.0,9575.0,0.0,3973.0,7.0,417.0,14683.0,320.0,-400.0
90,Guinea,2006,1000 t,122.0,0.0,,120.0,169.0,2.0,,,-47.0
90,Guinea,2007,1000 t,125.0,0.0,,122.0,138.0,3.0,,,-13.0
90,Guinea,2008,1000 t,125.0,15.0,,122.0,106.0,2.0,,,33.0
90,Guinea,2009,1000 t,146.0,15.0,,143.0,161.0,3.0,,,0.0
90,Guinea,2010,1000 t,145.0,10.0,,141.0,195.0,4.0,,,-40.0
90,Guinea,2011,1000 t,136.0,0.0,,133.0,120.0,2.0,,,16.0
91,Guyana,2006,1000 t,50.0,0.0,0.0,46.0,46.0,2.0,,,4.0
91,Guyana,2007,1000 t,54.0,1.0,6.0,44.0,55.0,2.0,,,0.0
91,Guyana,2008,1000 t,55.0,2.0,7.0,44.0,63.0,2.0,,,-5.0
91,Guyana,2009,1000 t,56.0,2.0,7.0,45.0,61.0,2.0,,,-2.0
91,Guyana,2010,1000 t,56.0,6.0,6.0,46.0,53.0,2.0,,,10.0
91,Guyana,2011,1000 t,56.0,4.0,4.0,48.0,47.0,2.0,,,13.0
93,Haiti,2006,1000 t,275.0,0.0,,270.0,295.0,5.0,,,-20.0
93,Haiti,2007,1000 t,273.0,0.0,,268.0,253.0,4.0,,,20.0
93,Haiti,2008,1000 t,278.0,0.0,,274.0,283.0,4.0,,,-5.0
93,Haiti,2009,1000 t,285.0,0.0,,280.0,310.0,5.0,,,-25.0
93,Haiti,2010,1000 t,217.0,0.0,,214.0,227.0,3.0,,,-10.0
93,Haiti,2011,1000 t,167.0,0.0,,165.0,122.0,2.0,,,45.0
95,Honduras,2006,1000 t,266.0,15.0,6.0,259.0,266.0,1.0,1.0,0.0,14.0
95,Honduras,2007,1000 t,259.0,20.0,6.0,253.0,239.0,0.0,1.0,0.0,39.0
95,Honduras,2008,1000 t,259.0,16.0,6.0,252.0,263.0,1.0,1.0,0.0,11.0
95,Honduras,2009,1000 t,277.0,15.0,6.0,270.0,312.0,1.0,1.0,0.0,-21.0
95,Honduras,2010,1000 t,282.0,18.0,6.0,275.0,267.0,1.0,1.0,0.0,31.0
95,Honduras,2011,1000 t,295.0,46.0,6.0,288.0,326.0,1.0,1.0,0.0,14.0
96,"China, Hong Kong SAR",2006,1000 t,370.0,73.0,,363.0,443.0,1.0,,,0.0
96,"China, Hong Kong SAR",2007,1000 t,377.0,86.0,,370.0,462.0,1.0,,,0.0
96,"China, Hong Kong SAR",2008,1000 t,385.0,71.0,,378.0,456.0,1.0,,,0.0
96,"China, Hong Kong SAR",2009,1000 t,369.0,67.0,,363.0,437.0,1.0,,,0.0
96,"China, Hong Kong SAR",2010,1000 t,392.0,64.0,,385.0,456.0,1.0,,,0.0
96,"China, Hong Kong SAR",2011,1000 t,392.0,75.0,,378.0,467.0,1.0,,,0.0
97,Hungary,2006,1000 t,2748.0,2183.0,1165.0,1152.0,139.0,69.0,4376.0,282.0,415.0
97,Hungary,2007,1000 t,2594.0,1753.0,1110.0,1038.0,206.0,76.0,3987.0,282.0,154.0
97,Hungary,2008,1000 t,2425.0,2318.0,996.0,1017.0,156.0,81.0,5631.0,289.0,-1043.0
97,Hungary,2009,1000 t,2703.0,1900.0,1164.0,1131.0,203.0,104.0,4419.0,278.0,-20.0
97,Hungary,2010,1000 t,2671.0,2332.0,1174.0,1134.0,230.0,90.0,3745.0,259.0,1028.0
97,Hungary,2011,1000 t,2546.0,1530.0,1129.0,1043.0,276.0,98.0,4107.0,267.0,-307.0
98,Croatia,2006,1000 t,726.0,104.0,180.0,455.0,96.0,47.0,805.0,44.0,-70.0
98,Croatia,2007,1000 t,697.0,456.0,185.0,426.0,90.0,46.0,812.0,39.0,250.0
98,Croatia,2008,1000 t,686.0,77.0,180.0,432.0,134.0,28.0,858.0,46.0,-230.0
98,Croatia,2009,1000 t,691.0,338.0,170.0,448.0,94.0,36.0,936.0,37.0,0.0
98,Croatia,2010,1000 t,670.0,345.0,135.0,462.0,103.0,31.0,681.0,41.0,230.0
98,Croatia,2011,1000 t,730.0,158.0,190.0,460.0,106.0,39.0,782.0,41.0,0.0
99,Iceland,2006,1000 t,49.0,0.0,15.0,21.0,50.0,,,,0.0
99,Iceland,2007,1000 t,55.0,0.0,20.0,22.0,56.0,,,,0.0
99,Iceland,2008,1000 t,53.0,0.0,17.0,22.0,53.0,,,,0.0
99,Iceland,2009,1000 t,55.0,0.0,21.0,22.0,55.0,,,,0.0
99,Iceland,2010,1000 t,55.0,0.0,21.0,22.0,56.0,,,,0.0
99,Iceland,2011,1000 t,54.0,0.0,20.0,21.0,54.0,,,,0.0
