year,scenario,region,production,consumption,exports,S_producer,S_consumer
2011,undisturbed,Southern Africa,1.9644000000000001,3.103892,0.0,1.3146039,0.6863526000000001
2012,undisturbed,Southern Africa,1.9644000000000001,3.1024284,0.0,1.3168902,0.6912643
2000,undisturbed,China,108.7423001,109.32282980000001,2.0588354,32.8936895,40.5175726
2001,undisturbed,China,108.7423001,109.45014809999999,2.4718477,31.046123500000004,40.510620100000004
2002,undisturbed,China,108.7423001,109.23703820000001,3.1608699000000002,32.5615339,40.529161
2003,undisturbed,China,108.7423001,109.3799498,2.8661864,30.4509567,40.51149
2004,undisturbed,China,108.7423001,109.1909019,3.2497379,32.0431587,40.530974
2005,undisturbed,China,108.7423001,109.31464500000001,2.8022226,31.089442299999998,40.5189838
2006,undisturbed,China,108.7423001,109.21007089999999,3.0928142000000003,32.687372599999996,40.531518
2007,undisturbed,China,108.7423001,109.3825028,2.867252,30.5254967,40.5118806
2008,undisturbed,China,108.7423001,109.1890887,3.2837827,32.0809304,40.5307774
2009,undisturbed,China,108.7423001,109.3087722,3.083394,30.756294999999998,40.5169248
2010,undisturbed,China,108.7423001,109.18060240000001,3.3162684,32.1603266,40.531005400000005
2011,undisturbed,China,108.7423001,109.3267356,3.0567597,30.5116742,40.514899299999996
2012,undisturbed,China,108.7423001,109.16850430000001,3.3787377,31.9607582,40.531423600000004
2000,undisturbed,Australia,16.946800200000002,6.736905699999999,9.5447506,9.042620999999999,3.8365175
2001,undisturbed,Australia,16.946800200000002,6.720750300000001,10.252185299999999,9.013644000000001,3.8451527000000003
2002,undisturbed,Australia,16.946800200000002,6.668945,10.670222,8.6600541,3.7462015
2003,undisturbed,Australia,16.946800200000002,6.663747,9.957008900000002,8.9507014,3.8390826000000002
2004,undisturbed,Australia,16.946800200000002,6.1081164,10.7953403,8.985076600000001,3.9708452000000003
2005,undisturbed,Australia,16.946800200000002,5.0030723,11.663115600000001,9.242570200000001,3.9689663
2006,undisturbed,Australia,16.946800200000002,6.0524848,11.314728800000001,8.8638728,3.8279596000000002
2007,undisturbed,Australia,16.946800200000002,6.5263958,10.2919439,8.9806058,3.8463651
2008,undisturbed,Australia,16.946800200000002,6.6033358,10.7467375,8.6188468,3.7382082999999997
2009,undisturbed,Australia,16.946800200000002,6.6195684,10.051005700000001,8.8661212,3.81275
2010,undisturbed,Australia,16.946800200000002,6.6048992,10.637377999999998,8.6000563,3.7372872000000004
2011,undisturbed,Australia,16.946800200000002,6.620396800000001,10.0029406,8.8901394,3.8233297
2012,undisturbed,Australia,16.946800200000002,6.604932000000001,10.6637552,8.6027222,3.7341293
2000,undisturbed,Turkey,16.9256,18.251888299999997,1.4588299999999998,6.379056800000001,1.2154493
2001,undisturbed,Turkey,16.9256,18.2140592,1.6565032000000002,6.303702400000001,1.2159146
2002,undisturbed,Turkey,16.9256,18.162477900000003,1.9090882000000002,6.1669692,1.2166858
2003,undisturbed,Turkey,16.9256,18.1466755,1.8657134000000002,6.2324411,1.2163052
2004,undisturbed,Turkey,16.9256,18.1325988,2.0276684,6.0955975,1.2166302
2005,undisturbed,Turkey,16.9256,18.122341200000005,1.7877507000000001,6.3779503,1.2169205
2006,undisturbed,Turkey,16.9256,18.148585,1.9934831,6.125166500000001,1.2163703000000001
2007,undisturbed,Turkey,16.9256,18.1274784,1.8321106,6.3504345,1.2170171
2008,undisturbed,Turkey,16.9256,18.1306798,2.0217815,6.195713899999999,1.2172557
2009,undisturbed,Turkey,16.9256,18.1181682,1.9557583,6.258108,1.2171905
2010,undisturbed,Turkey,16.9256,18.120451699999997,2.0620348999999996,6.0987832,1.2168390999999998
2011,undisturbed,Turkey,16.9256,18.1126631,1.9418088000000002,6.2163471,1.2167573
2012,undisturbed,Turkey,16.9256,18.106858,2.0368729,6.1838785,1.2174698000000002
2000,undisturbed,Rest of Oceania,0.26179990000000003,0.8810126,0.0,0.11298810000000001,0.2309097
2001,undisturbed,Rest of Oceania,0.26179990000000003,0.8768929000000001,0.0,0.1133578,0.2326698
2002,undisturbed,Rest of Oceania,0.26179990000000003,0.8694816000000001,0.0,0.09947,0.2010196
2003,undisturbed,Rest of Oceania,0.26179990000000003,0.8703122000000001,0.0,0.10918720000000001,0.2254552
2004,undisturbed,Rest of Oceania,0.26179990000000003,0.8670409,0.0,0.1004971,0.2028601
2005,undisturbed,Rest of Oceania,0.26179990000000003,0.872113,0.0,0.11869110000000001,0.2391097
2006,undisturbed,Rest of Oceania,0.26179990000000003,0.8699871000000001,0.0,0.1047072,0.21411550000000001
2007,undisturbed,Rest of Oceania,0.26179990000000003,0.8709327000000001,0.0,0.1118825,0.23085460000000002
2008,undisturbed,Rest of Oceania,0.26179990000000003,0.8671399,0.0,0.0978749,0.1966452
2009,undisturbed,Rest of Oceania,0.26179990000000003,0.8681686,0.0,0.106779,0.21974090000000002
2010,undisturbed,Rest of Oceania,0.26179990000000003,0.8661975,0.0,0.0955893,0.19019290000000003
2011,undisturbed,Rest of Oceania,0.26179990000000003,0.8686022000000001,0.0,0.1073327,0.2209519
2012,undisturbed,Rest of Oceania,0.26179990000000003,0.8660271,0.0,0.0953486,0.1896817
2000,harvest,USA,58.430152099999994,33.9165236,27.690047600000003,22.0253497,9.9662579
2001,harvest,USA,58.430152099999994,33.7425766,29.788628799999998,21.0036105,9.930271000000001
2002,harvest,USA,58.430152099999994,33.4170216,30.8363033,20.1045042,9.8989027
2003,harvest,USA,58.430152099999994,33.206543,29.2823351,20.652519100000003,9.9329984
2004,harvest,USA,58.430152099999994,33.280673500000006,30.687028400000003,20.0187078,9.899704
2005,harvest,USA,56.72836290000001,33.053456399999995,29.153034200000004,19.554498,9.8872182
2006,harvest,USA,49.0407546,32.5760621,29.323502100000002,14.3489434,9.7753914
2007,harvest,USA,55.8328798,31.6598151,27.5904499,16.1808891,9.8031488
2008,harvest,USA,68.1766624,32.5746615,31.929531500000007,22.9346444,10.0549851
2009,harvest,USA,60.636799,33.7956913,33.5383935,21.4033064,9.9637789
2010,harvest,USA,60.6631571,33.8020928,29.241975500000002,22.5071146,10.0035687
2011,harvest,USA,55.2636397,33.5951618,30.9265954,18.057334599999997,9.821192100000001
2012,harvest,USA,63.1206186,32.975518799999996,29.860672,22.2869038,10.0261212
2000,harvest,Ukraine,19.1030013,12.2136463,6.5198068000000005,8.1894656,2.0863229999999997
2001,harvest,Ukraine,19.1030013,12.2599627,6.9664345,8.067350300000001,2.0859223
2002,harvest,Ukraine,19.1030013,12.235081,7.110929700000001,7.8275617,2.0847001
2003,harvest,Ukraine,19.1030013,12.170337600000002,6.8308230000000005,7.9275778,2.0869126000000002
2004,harvest,Ukraine,19.1030013,12.1929828,7.0387727,7.800548,2.0857561000000002
2005,harvest,Ukraine,20.0250611,12.175005099999998,6.9117739,8.7286528,2.0877397
2006,harvest,Ukraine,14.6107582,12.118915099999999,6.9614437,4.3228048,2.0863490000000002
2007,harvest,Ukraine,14.256761899999999,11.3608452,4.554154699999999,2.6973009,2.0793765
2008,harvest,Ukraine,25.825122500000003,6.702459,7.0618956,14.4691515,2.6495748
2009,harvest,Ukraine,20.285492299999998,11.625210200000001,11.7324154,11.562676600000001,2.0755892
2010,harvest,Ukraine,15.878341100000002,12.7480654,8.3749733,6.3762966,2.0729487
2011,harvest,Ukraine,20.3242363,11.999190200000001,6.422151,8.2525883,2.0825513
2012,harvest,Ukraine,13.849056899999999,12.012885200000001,6.3090713,3.8448008000000002,2.0873972
2000,harvest,Argentina,12.1670152,4.1911753,11.6211711,2.0916937,1.7269046000000001
2001,harvest,Argentina,12.167,3.6482132000000003,10.592964700000001,0.1575536,1.275795
2002,harvest,Argentina,12.167,3.2466965,9.0295914,0.0483502,1.2755623
2003,harvest,Argentina,12.167,3.2467363999999996,8.862306199999999,0.1063419,1.2754911
2004,harvest,Argentina,12.169428900000002,3.2476893999999996,9.030379199999999,0.0,1.2713116
2005,harvest,Argentina,11.6669876,3.2634971999999998,8.4014635,0.0,1.2708913
2006,harvest,Argentina,12.347811900000002,3.2255984000000004,9.1167027,0.0,1.2882319
2007,harvest,Argentina,14.0185973,3.4009414000000002,8.282864100000001,2.3323098,1.2998966
2008,harvest,Argentina,9.049389899999998,3.508281,7.8789491,0.0,1.2642585
2009,harvest,Argentina,7.784191300000001,3.1019927,4.6920474,0.0,1.2398621
2010,harvest,Argentina,7.7393438,3.1042373,4.6225914999999995,0.0,1.272029
2011,harvest,Argentina,12.0848779,3.1661314000000003,6.7185272000000005,2.2052769,1.2799262000000002
2012,harvest,Argentina,12.2227922,3.7647101,10.661414,0.0,1.2807393
2000,harvest,Eastern Africa,3.0943179000000005,6.1646054999999995,0.23719020000000002,1.5990192,0.6270588
2001,harvest,Eastern Africa,3.0943211,6.0813885,0.4494388,1.5773532000000001,0.6245921
2002,harvest,Eastern Africa,3.0943211,6.0146996999999995,0.5711846,1.5495979,0.6204923
2003,harvest,Eastern Africa,3.0943211,6.014945900000001,0.604404,1.5746249,0.6263202
2004,harvest,Eastern Africa,3.0939375,5.9969451000000005,0.5934516,1.5497677,0.6201657
2005,harvest,Eastern Africa,3.2476121,5.9936756,0.6563089,1.679909,0.6254721
2006,harvest,Eastern Africa,3.0548059000000003,5.926131100000001,1.016507,1.1096481,0.5946894
2007,harvest,Eastern Africa,3.0373259,5.6242016,1.4933139000000002,1.1157542,0.6120303
2008,harvest,Eastern Africa,2.6569352,5.6825761,0.9793521,1.2250998,0.6202034
2009,harvest,Eastern Africa,3.1128648,6.0561555,0.31939370000000006,1.648624,0.619184
2010,harvest,Eastern Africa,2.9864394,6.1423166,0.4178337,1.3622927,0.6247637
2011,harvest,Eastern Africa,2.7752865999999994,5.9429751,0.7630846,1.2807427,0.6273156000000001
2012,harvest,Eastern Africa,3.1681535,5.9733385,0.8391527999999999,1.2931291,0.6205171
2000,harvest,Central America,3.1245692,8.1447203,1.3204319999999998,0.0871334,1.1124106
2001,harvest,Central America,3.1245692,8.0418368,1.8335974,2.19e-05,1.1178355
2002,harvest,Central America,3.1245692,7.9684355,1.8449783,2.19e-05,1.1205919
2003,harvest,Central America,3.1245692,7.9387550000000005,1.9127145,2.19e-05,1.1199008
2004,harvest,Central America,3.1245692,7.9515270000000005,1.8336138999999998,2.19e-05,1.1204726
2005,harvest,Central America,2.8026698999999997,7.9111055,1.6674350000000002,3.6e-05,1.1152583999999999
2006,harvest,Central America,3.1148511,7.838263199999999,1.7064919,0.0002803,1.1058709
2007,harvest,Central America,3.2150919,7.5694862,1.9117140000000001,0.0003169,1.1117129000000001
2008,harvest,Central America,3.6399808,7.7119347,2.1348811000000003,0.0001167,1.1253383
2009,harvest,Central America,3.6855141999999996,8.047396800000001,2.1861014,0.0,1.1222283
2010,harvest,Central America,3.2547771999999995,8.089052,1.5669204,0.0263822,1.1081398
2011,harvest,Central America,3.1858324000000002,7.929008900000001,1.9668322,0.000121,1.1126433
2012,harvest,Central America,2.870659,7.935645200000001,1.5472408,0.0006498000000000001,1.118762
2000,harvest,Middle Africa,0.0,1.1824468,0.0,,0.058863
2001,harvest,Middle Africa,0.0,1.1452154,0.0,,0.0625241
2002,harvest,Middle Africa,0.0,1.1283217,0.0,,0.0629503
2003,harvest,Middle Africa,0.0,1.1301829,0.0,,0.0626486
2004,harvest,Middle Africa,0.0,1.1247861000000001,0.0,,0.0625566
2005,harvest,Middle Africa,0.0,1.1256431,0.0,,0.0566368
2006,harvest,Middle Africa,0.0,1.1041659,0.0,,0.056247
2007,harvest,Middle Africa,0.0,1.0152142,0.0,,0.0584871
2008,harvest,Middle Africa,0.0,0.950935,0.0,,0.059771000000000005
2009,harvest,Middle Africa,0.0,1.1409818,0.0,,0.057701300000000004
2010,harvest,Middle Africa,0.0,1.1811915000000002,0.0,,0.057830599999999996
2011,harvest,Middle Africa,0.0,1.1210521999999998,0.0,,0.0558796
2012,harvest,Middle Africa,0.0,1.0903819000000001,0.0,,0.0678795
2000,harvest,Rest of Eastern Asia,1.1489781000000001,10.713195599999999,0.34257920000000003,0.0,2.9009627
2001,harvest,Rest of Eastern Asia,1.1489781000000001,10.6282964,0.5135581,0.0,2.9024217
2002,harvest,Rest of Eastern Asia,1.1489781000000001,10.5415524,0.616022,0.0,2.8927964000000004
2003,harvest,Rest of Eastern Asia,1.1489781000000001,10.5151555,0.5767911,0.0,2.9024050000000003
2004,harvest,Rest of Eastern Asia,1.1489781000000001,10.514465199999998,0.5935163999999999,0.0,2.8921727
2005,harvest,Rest of Eastern Asia,1.1512911,10.4896341,0.6101669,0.0,2.9021333
2006,harvest,Rest of Eastern Asia,1.1513249,10.4321842,0.6950001,0.0,2.8427678999999997
2007,harvest,Rest of Eastern Asia,1.1812655,10.1332795,0.9065102999999999,0.0,2.8755297
2008,harvest,Rest of Eastern Asia,1.2075827,10.112510400000001,0.8150915000000001,0.0,2.9110564
2009,harvest,Rest of Eastern Asia,1.1426987,10.5517492,0.5609856999999999,0.0,2.8975755
2010,harvest,Rest of Eastern Asia,1.0018072,10.622627000000001,0.3998545,0.0,2.8989142
2011,harvest,Rest of Eastern Asia,1.1936464999999998,10.4868043,0.6249766,0.0,2.9123391
2012,harvest,Rest of Eastern Asia,1.2481277,10.5114267,0.6009848,0.0,2.8922432
2000,harvest,Rest of South America,7.793502200000001,18.5898858,0.23615260000000002,1.3480254,3.8545672
2001,harvest,Rest of South America,7.793505199999999,18.3164726,0.4581267,1.336407,3.9001825
2002,harvest,Rest of South America,7.793505199999999,18.173202399999997,0.5132533,1.3156796,3.9076068
2003,harvest,Rest of South America,7.793505199999999,18.127637000000004,0.4719627,1.3477364,3.9103377999999998
2004,harvest,Rest of South America,7.7944121,18.137188,0.5035669,1.3013984,3.9017467000000003
2005,harvest,Rest of South America,8.3074633,18.0799771,0.5934609000000001,1.4522325,3.8514019
2006,harvest,Rest of South America,5.513277,17.902504399999998,0.5199705,0.0,3.6529777
2007,harvest,Rest of South America,6.8439452,17.385358800000002,0.9685059,0.613068,3.8154162
2008,harvest,Rest of South America,9.3403141,17.5673451,0.96352,2.5044609,3.9170506
2009,harvest,Rest of South America,9.0461215,18.195451900000002,0.4466037,2.4685682,3.8921386000000004
2010,harvest,Rest of South America,10.1372813,18.428704,0.3050753,2.7542575,3.8831127000000003
2011,harvest,Rest of South America,9.0316762,18.1554633,0.6366722,2.0562059,3.8609659
2012,harvest,Rest of South America,8.160013900000001,18.159243799999995,0.5415901,1.7351467,3.9481539
2000,harvest,Northern Africa,7.78554,20.014848999999998,0.0,1.6890424000000002,4.4290917
2001,harvest,Northern Africa,7.78554,19.874112200000003,0.0,1.5766908000000002,4.4435572
2002,harvest,Northern Africa,7.78554,19.7002853,0.0,1.4734577,4.4456224
2003,harvest,Northern Africa,7.78554,19.6384447,0.0,1.5134239,4.4478417
2004,harvest,Northern Africa,7.78554,19.632094400000003,0.0,1.4561279,4.445743800000001
2005,harvest,Northern Africa,7.008857400000001,19.526019,0.0,1.2617383,4.4383763
2006,harvest,Northern Africa,9.8250162,19.6723596,0.0,1.6010513000000002,4.4031511000000005
2007,harvest,Northern Africa,5.5906556,18.848971,0.0,0.4549245,4.431568599999999
2008,harvest,Northern Africa,5.5120336,18.5525211,0.0,0.5988361999999999,4.4849996
2009,harvest,Northern Africa,9.498874100000002,19.785498800000003,0.0,1.9659856,4.4497143999999995
2010,harvest,Northern Africa,6.972486300000001,20.0398423,0.0,1.4418117,4.4179708
2011,harvest,Northern Africa,8.447606500000001,19.6105777,0.0,1.6783489,4.435326600000001
2012,harvest,Northern Africa,7.1362141999999995,19.578842899999998,0.0,1.2146213000000001,4.4454769
2000,harvest,Rest of Southern Asia,17.4274717,24.541134200000002,0.0,4.0648005,5.0430943
2001,harvest,Rest of Southern Asia,17.4274717,24.4917525,0.0,3.9794697,5.045103699999999
2002,harvest,Rest of Southern Asia,17.4274717,24.337103600000003,0.0,3.8513902,5.0400894
2003,harvest,Rest of Southern Asia,17.4274717,24.236525099999998,0.0,3.9180667,5.047613
2004,harvest,Rest of Southern Asia,17.4274717,24.255685899999996,0.0,3.8363625000000003,5.0407023
2005,harvest,Rest of Southern Asia,18.6612959,24.371290600000002,0.0,4.434828400000001,5.053645700000001
2006,harvest,Rest of Southern Asia,17.7513283,24.4267625,0.0,3.8641234,5.009348200000001
2007,harvest,Rest of Southern Asia,19.8901015,24.0618004,0.0,4.5696202,5.0576331
2008,harvest,Rest of Southern Asia,11.384660700000001,23.1741432,0.0,2.0428946000000003,5.097366699999999
2009,harvest,Rest of Southern Asia,18.245583200000002,23.7154971,0.0,4.7086389,5.0985911999999995
2010,harvest,Rest of Southern Asia,16.832754200000004,24.920017800000004,0.0,3.8392146,5.0155012
2011,harvest,Rest of Southern Asia,12.9723637,23.4965887,0.0,2.4875502000000003,5.0621871
2012,harvest,Rest of Southern Asia,14.7112074,23.315024299999997,0.0,2.7180555,5.0240743000000005
2000,harvest,Kazakhstan,14.2241731,7.1127048,7.0225427,8.0162415,4.6037084
2001,harvest,Kazakhstan,14.2241731,7.1159887,7.7769452,7.963323000000001,4.601751
2002,harvest,Kazakhstan,14.2241731,7.103194900000001,7.8762639,7.8967826,4.6043639999999995
2003,harvest,Kazakhstan,14.2241731,7.0817235,7.9394358,7.898910700000001,4.6045764
2004,harvest,Kazakhstan,14.2241731,7.076303,7.9470925,7.8562997,4.6055165
2005,harvest,Kazakhstan,13.1123991,7.062149100000001,7.328693100000001,7.5576945,4.6037312
2006,harvest,Kazakhstan,15.5495238,7.0626227,7.258012300000001,9.1825229,4.609503800000001
2007,harvest,Kazakhstan,18.8181488,7.0718779000000005,10.5306848,11.360663,4.6240723
2008,harvest,Kazakhstan,14.1606886,7.1813351999999995,12.6443748,7.1944082,4.5902066
2009,harvest,Kazakhstan,18.9960525,7.0875586,7.593544700000001,12.366799,4.6351614
2010,harvest,Kazakhstan,10.585873900000001,7.4642004,8.928797600000001,6.8289015,4.5568681
2011,harvest,Kazakhstan,24.6553978,7.2247128,9.8110748,15.5722837,4.6303448
2012,harvest,Kazakhstan,10.5749639,7.5543966000000005,14.2193195,4.6560249,4.5441568
2000,harvest,South-Eastern Asia,0.25740260000000004,11.176033100000001,0.2574025,0.0,3.2018119
2001,harvest,South-Eastern Asia,0.25740260000000004,11.0502401,0.2573989,3.7e-06,3.2106642
2002,harvest,South-Eastern Asia,0.25740260000000004,10.9128355,0.2574008,5.400000000000001e-06,3.1922114
2003,harvest,South-Eastern Asia,0.25740260000000004,10.8840108,0.25740280000000004,5.1e-06,3.2095422
2004,harvest,South-Eastern Asia,0.25740260000000004,10.8681018,0.2574023,5.2e-06,3.1912656000000004
2005,harvest,South-Eastern Asia,0.2841706,10.839662400000002,0.2841685,7.3e-06,3.203394
2006,harvest,South-Eastern Asia,0.24378370000000002,10.7822992,0.24378890000000003,2.2e-06,3.0921309999999997
2007,harvest,South-Eastern Asia,0.2588411,10.3256378,0.2588433,0.0,3.1642207
2008,harvest,South-Eastern Asia,0.27943270000000003,10.2014104,0.27943270000000003,0.0,3.2074108000000003
2009,harvest,South-Eastern Asia,0.2879859,10.876776600000001,0.2879793,6.4000000000000006e-06,3.1733621
2010,harvest,South-Eastern Asia,0.2846422,10.946440999999998,0.2846386,1.01e-05,3.2150144000000003
2011,harvest,South-Eastern Asia,0.2691672,10.816247800000001,0.269175,2.4e-06,3.2265389
2012,harvest,South-Eastern Asia,0.2864239,10.882957900000001,0.28642380000000006,2.6e-06,3.2111355
2000,harvest,India,78.1219186,93.78340340000001,0.0,0.22196449999999998,6.2819947
2001,harvest,India,78.1219186,86.33568539999999,0.0,0.15480690000000003,6.269428700000001
2002,harvest,India,78.1219186,86.3878994,0.0,0.15166849999999998,6.2623595
2003,harvest,India,78.1219186,86.3493184,0.0,0.1533473,6.2655218
2004,harvest,India,78.1219186,86.367229,0.0,0.15744229999999998,6.2405301
2005,harvest,India,71.9709944,81.35655380000001,0.0,0.055352,5.305877400000001
2006,harvest,India,71.321315,79.1180202,0.0,0.0963445,5.6371752
2007,harvest,India,76.3074626,84.1548917,0.0,0.2287345,6.353485
2008,harvest,India,77.27831599999999,86.0039217,0.0,0.0,5.132276399999999
2009,harvest,India,77.4433603,82.7710912,0.0,0.0266836,4.0563312
2010,harvest,India,75.6610603,80.06504990000002,0.0,0.0275794,4.2960709
2011,harvest,India,79.31192799999998,83.83359999999999,0.0,0.18899449999999998,6.0435997
2012,harvest,India,84.410797,91.47539839999999,0.0,0.0,5.6454826
2000,harvest,EU-28,129.1217898,119.3887471,16.3020104,51.1284223,13.2325555
2001,harvest,EU-28,129.1217898,119.23551,16.3297601,50.5242071,13.2237632
2002,harvest,EU-28,129.1217898,118.99961959999999,16.412427300000004,49.7314936,13.2093023
2003,harvest,EU-28,129.1217898,118.7392239,16.3841334,49.485539900000006,13.2059368
2004,harvest,EU-28,129.1217898,118.6889109,16.370911200000002,49.1655793,13.2000674
2005,harvest,EU-28,130.5110776,118.5648559,16.283817499999998,50.5352458,13.219520500000002
2006,harvest,EU-28,121.4688725,118.4921347,15.406246000000001,43.4485948,13.1073177
2007,harvest,EU-28,114.3485245,115.64346309999999,16.1065631,32.2807164,12.9458751
2008,harvest,EU-28,141.39047900000003,115.00221100000002,16.171208800000002,51.0176123,13.18219
2009,harvest,EU-28,129.0991952,119.21812530000001,16.3190449,51.5014075,13.252021000000001
2010,harvest,EU-28,125.8866458,119.3466023,16.5912372,48.3129148,13.1910983
2011,harvest,EU-28,125.78480960000002,117.9731017,16.7745107,45.496234900000005,13.149390100000002
2012,harvest,EU-28,122.8893839,117.26338089999999,15.7093865,42.733406900000006,13.1033272
2000,harvest,Canada,23.49547,7.3716968,15.693696100000002,12.142330900000001,4.7561979
2001,harvest,Canada,23.49547,7.330919800000001,17.4037399,11.9749356,4.7574712
2002,harvest,Canada,23.49547,7.2794081,17.795413099999998,11.6780455,4.757503
2003,harvest,Canada,23.49547,7.247389600000001,17.304577400000003,11.873953799999999,4.7616467
2004,harvest,Canada,23.49547,7.245127200000001,17.7838788,11.621712200000001,4.758939000000001
2005,harvest,Canada,24.4915923,7.2339595,17.856030400000005,12.2485622,4.7697489
2006,harvest,Canada,23.861903400000003,7.2287366,20.387489300000002,9.7678863,4.7411566
2007,harvest,Canada,18.7602501,7.046686,15.280606699999998,8.017713800000001,4.7288602
2008,harvest,Canada,26.3033123,6.9766768,16.1284427,12.8421422,4.800813600000001
2009,harvest,Canada,24.28572,7.2182355000000005,19.0153591,12.1018635,4.7740044
2010,harvest,Canada,20.563791400000003,7.296425500000001,15.8228756,10.6776184,4.7352139
2011,harvest,Canada,21.848440800000002,7.2114059,16.552578099999998,10.141768,4.745834
2012,harvest,Canada,23.0426795,7.1759321,15.8900743,11.622226300000001,4.7563325999999995
2000,harvest,Rest of Europe,5.699633100000001,7.1194493,0.0,2.0403503,1.8297042
2001,harvest,Rest of Europe,5.699633100000001,7.1790840000000005,0.0,2.0164398,1.8264007999999998
2002,harvest,Rest of Europe,5.699633100000001,7.1532466,0.0,2.0053213000000003,1.8274708000000002
2003,harvest,Rest of Europe,5.699633100000001,7.140465099999999,0.0,2.0032844,1.8275084
2004,harvest,Rest of Europe,5.699633100000001,7.135355,0.0,2.0000509,1.8279476
2005,harvest,Rest of Europe,5.825267100000001,7.1401183,0.0,2.0752233,1.8300089000000002
2006,harvest,Rest of Europe,5.2389086,7.106119199999999,0.0,1.7479233,1.8211628000000002
2007,harvest,Rest of Europe,5.1164563,6.8248763,0.0,1.6251762,1.827254
2008,harvest,Rest of Europe,6.772976000000001,6.9161636,0.0,2.5233648,1.8536389
2009,harvest,Rest of Europe,5.8195636,7.440758,0.0,2.1687106,1.8263989
2010,harvest,Rest of Europe,4.924019400000001,7.2392254000000005,0.0,1.6681743,1.8161139000000002
2011,harvest,Rest of Europe,5.5691441,6.9430166,0.0,1.9254681,1.8324708
2012,harvest,Rest of Europe,5.722079099999999,7.0938059,0.0,1.9293308,1.8247553
2000,harvest,Rest of Western Asia,8.7460351,21.891163000000002,0.7682616000000002,0.0,6.9127215
2001,harvest,Rest of Western Asia,8.7460351,21.7964607,1.1053954,0.0,6.9112374
2002,harvest,Rest of Western Asia,8.7460351,21.6933694,1.3669643999999999,0.0,6.9084897000000005
2003,harvest,Rest of Western Asia,8.7460351,21.636885000000003,1.3067974,0.0,6.9034172
2004,harvest,Rest of Western Asia,8.7460351,21.644187300000002,1.3832579,0.0,6.9044312
2005,harvest,Rest of Western Asia,10.0223145,21.637149400000002,1.3983126000000001,0.0,6.9168035
2006,harvest,Rest of Western Asia,9.8001707,21.616370900000003,1.8427759000000001,0.16405830000000002,6.8455045000000005
2007,harvest,Rest of Western Asia,9.1800016,21.064881600000003,2.4783630999999997,0.0695316,6.870910100000001
2008,harvest,Rest of Western Asia,6.596579299999999,20.938573,1.1690301,0.0,6.9301637000000005
2009,harvest,Rest of Western Asia,8.0012638,21.7150512,0.9663243,0.0,6.9308791
2010,harvest,Rest of Western Asia,8.078544,21.936384000000004,0.8332200000000001,0.0418291,6.8976021
2011,harvest,Rest of Western Asia,9.2392803,21.5867124,1.5864130000000003,0.0,6.9093921
2012,harvest,Rest of Western Asia,9.4090059,21.6600512,1.5593844,0.1532008,6.9009101
2000,harvest,Pakistan,21.375726999999998,23.6221722,0.0,3.1037744,3.3955716000000002
2001,harvest,Pakistan,21.375726999999998,22.702192000000004,0.0,3.2927864000000002,3.4197208000000003
2002,harvest,Pakistan,21.375726999999998,22.849842300000002,0.0,3.2132365,3.4141776
2003,harvest,Pakistan,21.375726999999998,22.7590086,0.0,3.2461969,3.4166742
2004,harvest,Pakistan,21.375726999999998,22.7884407,0.0,3.232531,3.4157715
2005,harvest,Pakistan,22.1026231,23.1120312,0.0,3.4773248,3.4166055
2006,harvest,Pakistan,21.275288800000002,22.976164400000002,0.0,3.0699645,3.3965050000000003
2007,harvest,Pakistan,22.7797829,23.100507299999997,0.0,3.7534387000000002,3.4370509000000005
2008,harvest,Pakistan,20.0468804,22.5177151,0.0,2.6916961,3.4063094
2009,harvest,Pakistan,22.4957312,22.6861564,0.0,3.9656035000000003,3.4674292
2010,harvest,Pakistan,21.3934015,23.6349221,0.0,3.0037608000000002,3.3884932
2011,harvest,Pakistan,22.7176054,23.129313200000002,0.0,3.8194314,3.4386556
2012,harvest,Pakistan,20.821231100000002,23.1162079,0.0,2.8107718,3.399813
2000,harvest,Russia,57.0910168,43.5529013,13.664557,25.3044917,4.9624316
2001,harvest,Russia,57.0910168,43.574942799999995,13.8340236,25.3215418,4.962927
2002,harvest,Russia,57.0910168,43.52100440000001,14.1890431,25.0519414,4.9617204
2003,harvest,Russia,57.0910168,43.39828750000001,14.350202000000001,24.8101502,4.9592374
2004,harvest,Russia,57.0910168,43.3469371,14.2606451,24.7278705,4.9589984000000005
2005,harvest,Russia,58.297789900000005,43.365791400000006,13.9451158,26.1784927,4.9646968
2006,harvest,Russia,53.4250613,43.6743594,13.249423199999999,23.0688129,4.9542013
2007,harvest,Russia,57.1976402,42.358506000000006,15.523256100000001,23.1822888,4.9481721
2008,harvest,Russia,71.8952848,43.1830263,20.278201399999997,32.1437024,4.9296538000000005
2009,harvest,Russia,67.4628522,45.9471535,19.089842900000004,34.6739482,4.9670202
2010,harvest,Russia,43.7594108,45.3319643,14.705922500000002,19.0860149,4.9155761
2011,harvest,Russia,57.0435266,41.7645382,12.5175922,22.6953864,4.9349266
2012,harvest,Russia,36.791372700000004,41.5247186,10.549648000000001,10.4502751,4.9285925
2000,harvest,Western Africa,0.0029998,4.1118323000000006,0.0029998,0.0,0.22423230000000002
2001,harvest,Western Africa,0.0029998,4.0203123,0.0029999000000000002,0.0,0.2305888
2002,harvest,Western Africa,0.0029998,3.9524462000000002,0.0029998,0.0,0.2333516
