year,month,scenario,wm_price_index,harvest_mmt,consumption_mmt,producer_storage_mmt,consumer_storage_mmt,sales_foreign_mmt
2002,7,harvest,1.1452158280029212,152.5513137,54.783546799999996,240.15282640000004,138.7657652,9.4215674
2002,8,harvest,1.109201435229727,120.12981150000002,55.060417,308.9132386,138.33302620000003,9.1464378
2002,9,harvest,1.1030858444140663,42.6169274,54.52616700000001,301.23463540000006,135.1762586,8.5413806
2002,10,harvest,1.0409781229742496,14.567704399999997,53.4488976,264.4067612,132.0228917,8.483737900000001
2002,11,harvest,0.9959823586123255,14.215500500000001,51.727119099999996,225.91096339999999,131.6913515,11.7272633
2002,12,harvest,1.0265777307290291,14.792007600000002,50.02240020000001,190.2510786,134.38024920000004,13.6566629
2003,1,harvest,1.069273894954044,6.839669600000001,50.06897320000001,148.96230820000002,134.76316809999997,11.691667599999999
2003,2,harvest,1.0761617240770636,14.992162300000002,49.865221500000004,110.73708190000004,133.0263873,9.911886299999999
2003,3,harvest,1.1130950458288995,45.292287099999996,50.8438146,96.6827382,135.39996180000003,11.184437699999998
2003,4,harvest,1.165423179370314,27.736165800000002,53.159665700000005,69.72156349999999,141.5869268,10.8613659
2003,5,harvest,1.2915343905517123,64.9873867,54.41281389999999,80.75013320000001,141.871453,8.988117800000001
2003,6,harvest,1.2325407003540751,112.63627620000001,54.581542899999995,141.64376380000002,141.2487274,7.3435308
2003,7,harvest,1.1282202005046835,152.5513137,54.63644169999999,239.24152540000003,138.35493100000002,9.467439400000002
2003,8,harvest,1.0850949018563814,120.12981150000002,55.015882700000006,307.861797,138.2926015,9.076483999999999
2003,9,harvest,1.076277513476454,42.6169274,54.5282557,299.6768753,135.27388540000004,8.6234105
2003,10,harvest,1.0343269364589662,14.567704399999997,53.48577680000001,262.84807170000005,132.58995739999997,8.578631
2003,11,harvest,0.9929435481540654,14.215500500000001,51.7686924,224.66174430000004,132.2177729,11.5158117
2003,12,harvest,1.0226803562822402,14.792007600000002,50.056895399999995,189.1329053,134.5627052,13.560664200000002
2004,1,harvest,1.0642068004465037,6.839669600000001,50.0977895,147.7828806,134.7857621,11.7324857
2004,2,harvest,1.069069348826392,14.992162300000002,49.905370700000006,109.5148837,133.0700862,9.8944176
2004,3,harvest,1.1036415831542759,45.292287099999996,50.88160750000001,95.44469670000001,135.4486374,11.151748300000001
2004,4,harvest,1.1625683317857722,27.736165800000002,53.196709799999994,66.57269279999998,141.6144018,14.5656101
2004,5,harvest,1.3084538669790675,64.9873867,54.43327310000001,80.03611140000001,143.7892984,8.136989300000002
2004,6,harvest,1.2636646477992544,112.63627620000001,54.57664170000001,140.7904552,140.73662459999997,7.6671389
2004,7,harvest,1.14886833557514,152.5513137,54.60271030000001,238.32327220000002,138.01584649999998,9.4168092
2004,8,harvest,1.1119866407027785,120.12981150000002,54.9727205,306.9963277,138.0616231,9.105775399999999
2004,9,harvest,1.1054892479367817,42.6169274,54.4619192,299.34804500000007,135.0564598,8.5762877
2004,10,harvest,1.0413036625367824,14.567704399999997,53.393824800000004,262.5433863,131.92784439999997,8.482844499999999
2004,11,harvest,0.9947841227427611,14.215500500000001,51.6839625,224.0645267,131.61624490000003,11.7805724
2004,12,harvest,1.0252478560353933,14.793453,49.9899844,188.36144620000002,134.3206202,13.720538899999998
2005,1,harvest,1.0712686988247895,7.0901276,50.01556720000001,147.08829910000003,134.8015865,12.008084399999998
2005,2,harvest,1.0782774696599344,13.9434865,49.83617799999999,108.2056707,133.3286832,9.8954383
2005,3,harvest,1.1162167250759625,41.8879062,50.71782990000001,91.35675979999998,135.43696759999997,11.264416799999998
2005,4,harvest,1.1876359396305822,26.7431136,52.9475829,63.54750919999999,141.2262024,12.2560404
