h,a,b,abs_cos,norm_a,norm_b,both_active,sign
0.2,ask_target_fill,foresight_phi,0.1663887306223172,4.15235584713218,0.6187992344519293,True,-1
0.2,ask_target_fill,harvest_pulse_frac,0.8824553892155087,4.15235584713218,3.100850291994935,True,-1
0.2,ask_target_fill,residual_subst,0.17143494029864456,4.15235584713218,0.8391153412184189,True,-1
0.2,ask_comp_elast,ask_beta,1.398212144168852e-15,1.134912907874289e-14,0.8894681975957356,False,1
0.2,ask_comp_elast,ask_rival,3.987590472605059e-15,1.134912907874289e-14,4.428644326880065,False,1
0.2,ask_comp_elast,foresight_phi,1.869534560243712e-15,1.134912907874289e-14,0.6187992344519293,False,1
0.2,ask_comp_elast,harvest_pulse_frac,3.6205084086097806e-15,1.134912907874289e-14,3.100850291994935,False,1
0.2,ask_comp_elast,residual_subst,2.950483643895329e-15,1.134912907874289e-14,0.8391153412184189,False,1
0.2,ask_beta,ask_rival,0.09091634612417485,0.8894681975957356,4.428644326880065,True,1
0.2,ask_beta,foresight_phi,0.3045773425076376,0.8894681975957356,0.6187992344519293,True,1
0.2,ask_beta,harvest_pulse_frac,0.19820903791947342,0.8894681975957356,3.100850291994935,True,1
0.2,ask_beta,residual_subst,0.14203531058020988,0.8894681975957356,0.8391153412184189,True,1
0.2,ask_rival,foresight_phi,0.04748285949725398,4.428644326880065,0.6187992344519293,True,1
0.2,ask_rival,harvest_pulse_frac,0.8330363788752291,4.428644326880065,3.100850291994935,True,1
0.2,ask_rival,residual_subst,0.11913587947331725,4.428644326880065,0.8391153412184189,True,-1
0.2,foresight_phi,harvest_pulse_frac,0.339179326663264,0.6187992344519293,3.100850291994935,True,1
0.2,foresight_phi,residual_subst,0.01956981585910036,0.6187992344519293,0.8391153412184189,True,-1
0.2,harvest_pulse_frac,residual_subst,0.08128944532574248,3.100850291994935,0.8391153412184189,True,1
