crop,year,country,my_month,model_stock,model_cons,psd_stock,psd_cons,stock_ratio,cons_ratio,psd_dstock,model_dstock,psd_dcons,model_dcons
wheat,2007,Brazil,9,0.42580087191024113,7.192927779309617,1.3780000000000001,10.3,0.30899918135721416,0.6983425028455938,-4.404354587869362,3.9192462991842327,0.0,-11.180077359863466
wheat,2008,Brazil,9,0.9364266058381319,8.800150077689578,2.566,10.700000000000001,0.36493632339755727,0.822443932494353,11.0855365474339,4.764781343028529,3.732503888024886,14.99740869405873
wheat,2009,Brazil,9,0.5876470909728282,9.590600695494178,2.588,11.0,0.22706610934035093,0.8718727904994708,0.2052877138413708,-3.254552238245446,2.799377916018652,7.375900010618352
wheat,2010,Brazil,9,0.7018856066876693,9.497959448780755,1.846,10.8,0.3802197219326486,0.8794406897019217,-6.923794712286158,1.0659892601695904,-1.8662519440124345,-0.8644595338733135
wheat,2011,Brazil,9,0.7403228963980626,9.518410299623332,1.748,11.200000000000001,0.4235256844382509,0.8498580624663689,-0.914463452566097,0.3586683332229544,3.732503888024886,0.1908322007083403
wheat,2006,Canada,7,0.7416201647560343,8.0941976602165,6.865,8.984,0.10802915728420019,0.9009569969074466,,,,
wheat,2007,Canada,7,0.7913562893418383,7.553087395151474,4.366,6.853,0.1812543035597431,1.1021577987963629,-31.061484918793507,0.6181984328696222,-26.48740470666225,-6.725765641345198
wheat,2008,Canada,7,0.9615783287291748,7.172051051739013,6.6450000000000005,7.849,0.14470704721281788,0.9137534783716413,28.326980444149825,2.115786038125661,12.3798475306596,-4.736116300287468
wheat,2009,Canada,7,1.0279286302340953,7.6356418224463845,7.743,7.2410000000000005,0.13275586080770957,1.054501011247947,13.647663241630756,0.8247054379961944,-7.557176002651636,5.762231985921921
wheat,2010,Canada,7,1.1537202493255454,7.8100508064609135,7.36,7.521,0.15675546865836215,1.038432496537816,-4.76052369903878,1.5635352058102014,3.480278422273774,2.167827941844495
wheat,2011,Canada,7,0.992398711651378,7.14942068767591,5.932,9.824,0.16729580439166858,0.7277504771657075,-17.749419953596284,-2.005156666483684,28.625290023201856,-8.21134552682719
wheat,2006,China,6,70.12909731822015,110.1650617907325,38.568,102.0,1.818323411071877,1.0800496253993381,,,,
wheat,2007,China,6,73.37139619167611,102.80034841345952,39.274,106.0,1.868192600490811,0.9698146076741464,0.6447488584474914,2.961003537402708,3.65296803652968,-6.725765641345184
wheat,2008,China,6,82.76982950868332,97.61430106464475,46.433,105.5,1.7825647601637482,0.9252540385274384,6.537899543378995,8.583044125120734,-0.45662100456621,-4.736116300287459
wheat,2009,China,6,90.75564313699451,103.92394508922925,54.231,108.5,1.67350119188277,0.9578243787025738,7.121461187214613,7.292980482475975,2.73972602739726,5.762231985921918
wheat,2010,China,6,86.72297303331902,106.29771668554898,58.81,111.5,1.4746297063988951,0.9533427505430402,4.181735159817352,-3.6828037476488453,2.73972602739726,2.1678279418445
wheat,2011,China,6,88.42930831511572,97.30629333367318,55.835,123.5,1.5837612306817537,0.7879052091795399,-2.716894977168951,1.55829706100155,10.95890410958904,-8.21134552682721
wheat,2006,EU,6,12.117337892234127,124.85692259597181,14.791,126.182,0.8192372315755613,0.989498681237988,,,,
wheat,2007,EU,6,13.976034207421154,116.51003445248375,12.846,117.151,1.087967788215877,0.9945287232075164,-1.5672444565610062,1.4977025688469081,-7.27701012195499,-6.725765641345218
wheat,2008,EU,6,18.568905237040482,110.63236414681084,19.419,127.62700000000001,0.9562235561584264,0.8668413748408318,5.296399903843441,3.700849182966855,8.441363972716257,-4.736116300287454
wheat,2009,EU,6,23.31218392889311,117.78347651201952,17.104,125.10000000000001,1.3629667872365008,0.9415146004158235,-1.8653835048528178,3.8220448512750487,-2.0362091217119094,5.762231985921933
